user_id,business_id,date,stars
C2C0GPKvzWWnP57Os9eQ0w,tMYYSWyTppDcF070Hmy-kQ,2015-07-16 22:48:10,4.0
e1z9K45idYRUBn7Sps6T1w,P7pxQFqr7yBKMMI2J51udw,2018-02-14 00:56:03,5.0
3CMiTAhq_o_GP1tLs-ihbg,D8a2usm9b-j89W9IrJ_Evw,2015-05-08 18:09:00,5.0
aWXGwath_dSGPwNdFiy9BQ,XwJ6fZRVbxQYRsryy4-qDw,2016-08-06 05:52:41,5.0
wXZS42D0L8hoCiSh2Krc_A,q6-SF8zHFU1AWO70k92o1Q,2014-11-09 20:30:43,3.0
ahwwAXJ_qwGmuRjTOHHMWg,LwQB9H3jZ9wTk24Lr-AnZQ,2016-06-18 19:58:24,5.0
gakhurT9xcjCdPCBY541Gg,Mh84_j7YmRrAcm0DWV4bUw,2019-04-09 03:41:36,5.0
5aPp3PnDs50CfWMapd7yEg,5DDumAHRKumv3gZiPKW6iw,2012-04-24 01:50:47,5.0
ma6206bmu-a_Ja7Iv-yRCw,wpQsmMvdhefqIlxvRt_Jbg,2016-10-20 17:34:11,4.0
A0j21z2Q1HGic7jW6e9h7A,3-6biVwm7VwPZ-k67jml-Q,2016-12-09 15:37:42,4.0
ELcQDlf69kb-ihJfxZyL0A,xR1gLCH5resvtq1eV1nebg,2015-12-29 16:07:38,4.0
YIMeEHUYm69m-Mqf-NjPHw,vx4YAA02Qz6khRD1fZ1MFA,2012-11-02 15:38:18,2.0
QzXS25_FwIUrYTyDMZkUQA,ygaOvp0PLBYaYeN9cZAlGg,2015-11-24 17:39:33,4.0
qLq9eedYCLaXjcy2XfZQcQ,SPj8L5VMep_OhkoNz-WLQg,2018-01-29 23:54:17,5.0
zgV0ZroIF956gw4cul8MHA,YzlgswAwmpkMQifS3-YQTw,2012-11-02 09:36:48,5.0
QJI9OSEn6ujRCtrX06vs1w,6kkxRV8H9SQLybj0xnEbMw,2010-05-27 16:43:28,4.0
Z128ihQea7BLPh2T9q9sKA,8rlTOw0IA1TENURMBJpaXw,2014-01-20 00:45:53,4.0
EMM4HqI1mV7SwqXen6knJw,mnwRtuVQEsIUomBchu0gwg,2015-02-01 02:30:59,4.0
pZ6P_1V-bTSoYG1fg1TXzw,gx2yPrOJSwF1ApJYdGBWIw,2017-11-11 20:41:48,5.0
OoyQYSeYNyRVOmdO3tsxYA,nHS_b67Z6olRSit8oBOmQw,2014-01-05 03:09:12,4.0
lyfYBqtDGJJ1c98pfLUcLQ,gy-HBIeJGlQHs4RRYDLuHw,2016-11-01 22:27:39,4.0
Ryxj0u0AW3mRsRypdYli2A,iCQpiavjjPzJ5_3gPD5Ebg,2015-07-04 07:29:11,4.0
JXHrhT72U6sZJQSkFfNzjw,I6EDDi4-Eq_XlFghcDCUhw,2013-01-16 22:28:07,4.0
vKUlUXLVylwdttu7h1_Y5Q,ICUCAzUZFiWkYs7iCtNCQg,2011-08-05 15:20:56,4.0
IZKX8BHHjS8YwHIVi9KJ2g,cclDCELdBQmJMWUyVWo5fw,2013-02-20 16:38:29,3.0
cMEtAiW60I5wE_vLfTxoJQ,fzxvmA3Ygu3yrQQ6-cEpTw,2017-05-01 03:31:04,4.0
0aGMVKiNqmY1kCc5983UkQ,XwQ6lQro2FKvtD0YAUeOAA,2018-03-23 18:11:42,5.0
DquHHYio5bIqZ5vQlC95_w,BH9z7IJ4zydAqgwsbqoVZQ,2016-03-21 17:21:39,5.0
KxGeqg5ccByhaZfQRI4Nnw,uMQaaUvdHGhTFiyOhGa93w,2015-09-29 06:36:20,4.0
2yOofTV0u8fruuMtTSVJpg,6tOrCPiu-ZtC2JdAy9kBhw,2017-02-24 20:19:57,5.0
CDvhiRiczAq0M5pktyiyog,FaHADZARwnY4yvlvpnsfGA,2012-10-31 04:40:11,4.0
46aM0kni0GXjS0zx0-zTfA,cTJjTKz2huGZ-ElScC2pSw,2018-04-22 18:34:53,4.0
WaAOt_eG0_-yLpG3fI--3g,eBj_YyJU5jVu6tbZCkdtDA,2013-08-25 00:58:39,4.0
Yej5B4nd8PqpHMQcmCTDrg,kHpXJ2vciumu2KhNHg0hYA,2009-02-13 22:57:59,2.0
TAUwQExTxDnpPwqhouhJcA,ALn_0f-Usn3n0a9WBcjhhg,2012-12-06 18:50:49,2.0
PKEzKWv_FktMm2mGPjwd0Q,Fy4t2XHIRKwMk_ocCZze0Q,2012-03-05 04:46:28,3.0
djP46l4v0TQTqhLa-ZB1xw,OY0-hYJ2q6WiAqhYnCZZ0w,2014-09-19 23:59:12,4.0
UyuWAvDcLp4zU1Wfc1PNXg,aD-YA02i2xAqLBDon1tzIQ,2012-02-27 16:04:12,5.0
f_5VRh79aew1cVWUmC1PJA,C9ImzBi5fn742ZcAYDww2A,2017-06-12 23:10:25,5.0
q5afJ8gTV5TPEOkzyeJ_WQ,LJt-NO2FhvQxTmBoaaLhTg,2011-04-14 03:13:08,5.0
XKo5IT6o-WslzHPT69PRSQ,jobP3ywRd3QNZ_GCoPG2DQ,2013-08-02 04:53:04,3.0
F47atsRPw-KHmRVk5exBFw,gO_z_5FQVHLCiJjOsfE1fg,2016-10-16 16:39:37,2.0
61AymMi8D4RTQ2aa1w41ew,YSYDJTCt5kzY2kKnLNGRiA,2019-04-17 03:08:24,4.0
ocB1WhramMTkICc5sZ1bUQ,0Buxoc0cRqjpvkezo3bqog,2012-05-24 17:26:33,5.0
cMEtAiW60I5wE_vLfTxoJQ,8rlTOw0IA1TENURMBJpaXw,2017-05-17 04:04:16,5.0
QTZvgss0rIfPmauPaSj2nw,k1c_bC3DK6mKg797vH1T8w,2012-04-13 04:08:23,5.0
1v2UxV8i_Ae64yxT17rRRg,WI4_e2nbKHH-g-5TZ2SvpA,2019-08-03 05:58:47,5.0
mzHRaYLoV-lwX79HghP6lw,OY0-hYJ2q6WiAqhYnCZZ0w,2016-01-20 22:04:26,3.0
_QazmMfEfX6lcpMH2Qmcjg,V-0qRzBHKixmQgon_fW_AA,2017-08-21 13:10:15,1.0
I1vJAnZ3-hUcD9gE8m00_g,BGGQOJQTQerEQu0kHbT_UQ,2014-07-08 01:58:51,4.0
u_wqt9RshdZsoj8ikLqoEQ,Yiw2jUJzUdFmglHZgj4RaQ,2014-05-19 20:19:35,3.0
Cfwvos6oFlDquGiI2Qy1gQ,qsJkjQoM3Hdg6Gtqp2S9_w,2014-06-26 19:09:30,5.0
qNeMBnzJc3Kwk8Z39TDZEg,vT812nRctS62PVxUverayw,2019-01-27 21:53:15,5.0
j7Ew20Kh33lFEaUXW1rGNw,BjH8Xepc10i6OhCDQdX6og,2017-09-30 00:54:19,4.0
oqTZC9WriodTCby6jl0LfQ,Cni2l-VKG_pdospJ6xliXQ,2017-03-30 00:46:00,3.0
BuKN22G8IY_rIuLLZ1Z9Xw,kABF0hYfAEnl166mn1zR1A,2015-05-21 06:26:57,2.0
q9jCDNZDRUYl2Pwlgxocig,-K82LBrI3H0FVuhTbNDpRA,2015-01-29 17:08:48,2.0
ExI15M-oXjHcF42-G1xv9w,D3dAx-QW_uuClz4MambeHA,2006-01-25 19:06:39,2.0
OoyQYSeYNyRVOmdO3tsxYA,EhIMjTklf4QPvRvMIhoQiA,2014-01-15 12:49:39,4.0
LNPyE5X1K5B_flcTCH9StQ,xkVMIk_Vqh17f48ZQ_6b0w,2017-02-14 18:03:00,4.0
YQPDBJKKFFseQybsvo2rog,_DPJ_PHJnXsuhYhsgBA0Xw,2011-01-31 03:53:02,5.0
cKqZk06hmnX3UrEzzfFVkg,iI3jcwudiZYMVUeRPy-DwQ,2018-12-22 23:55:16,4.0
OoyQYSeYNyRVOmdO3tsxYA,G6w_9uzW4o3Oyb3z8oOZyA,2019-10-30 15:15:22,5.0
vWP8-aQX0rYJszqkWVL7Ew,dGuVYsA5DMCm_TjSbX6x7g,2013-06-18 05:16:28,4.0
DoRCeCcJbrsM2BiAKj3trA,JWDiG0nSsM7GQ9QFRTxU9w,2011-08-31 01:35:14,5.0
1v2UxV8i_Ae64yxT17rRRg,2iTsRqUsPGRH1li1WVRvKQ,2017-07-20 17:15:50,4.0
Cfwvos6oFlDquGiI2Qy1gQ,qqs7LP4TXAoOrSlaKRfz3A,2015-11-08 17:18:23,3.0
PeLGa5vUR8_mcsn-fn42Jg,6Iu4YDjAPrDRRrPCt_E2zA,2009-08-27 16:12:07,5.0
I-4KVZ9lqHhk8469X9FvhA,gy-HBIeJGlQHs4RRYDLuHw,2018-05-17 19:56:48,5.0
yeX7tzZZWCnphQifRJglUg,Mksyt1TZQ-7vzCZjeuzfAg,2013-05-10 00:39:58,5.0
rNjgVKaBh1PlUA6dYB6EUw,q2GzUNQj998GSC8IhkN9hg,2017-10-29 22:13:03,3.0
8NPnK5h5Te91Ot6nbX9a5g,J3FUxMAHfCl-WFo86u5DqA,2009-08-08 07:04:15,4.0
sHY6JcgWOHLP4vR836Esmw,yqYtY3-Po4OVPafA9Z-Xyw,2018-07-14 00:29:36,5.0
jZUpqurVtlrN2QrgLxQzZw,ukCTLs6T8LY1eUBXiAlmCg,2017-05-14 03:00:34,5.0
d_TBs6J3twMy9GChqUEXkg,-050d_XIor1NpCuWkbIVaQ,2011-04-11 05:00:12,3.0
R1RDHafKh9T426DijeRixA,1HD5iUUfVJDbfEBIn9yVhw,2018-04-12 05:31:21,4.0
2e5V6M4GNufEnbGJpVdCjw,1_rqZz1K5Uoq2RvZlINfgA,2014-01-10 02:57:50,4.0
FOoN3DJzDUnl4EAQaTJIGg,OiqDNSdnchr8zQhiMSInLQ,2014-07-15 22:31:35,5.0
PKEzKWv_FktMm2mGPjwd0Q,xEH00X_VoRepWKXQrragmw,2011-12-07 21:54:26,5.0
3cC726zwgerKNNasnidAww,-yQHIYKXH3HAdhh1W52OMQ,2016-10-22 17:43:12,4.0
AyjqBovADgbskmLrIBOMlQ,JhLnkKRtc7Ukt6FZUsyhdA,2017-07-18 22:37:04,5.0
BqbmLC9CgThBKGc-aNaeqA,slx9qstc2U2Tc4s7dzbbBg,2015-02-16 18:26:31,5.0
pN6pzJR6mK7549M0azoaxg,zpoZ6WyQUYff18-z4ZU1mA,2014-12-02 03:43:57,5.0
79D7HDjpw0iZq6iu52vsSg,_XN-GwzZwAyIqLKJsl2htg,2016-01-04 23:43:08,5.0
F3m_Zh406V8GBShYuZtsuA,dzKDFiWLkspVBJKGfT0M2g,2017-04-10 19:20:21,3.0
k6avG6pxvPQcSxFZKwWI_Q,JDZ6_yycNQFTpUZzLIKHUg,2018-07-26 01:18:48,1.0
aKjdaXHZtUwU-8pr6hyYqA,GTwQgfi8DN23D9fMURYUdw,2018-09-04 15:28:40,5.0
HRyFtrmf19GTKEM_kOa2pg,XgsIf7s2zM-cC29WUD-NZQ,2009-05-04 00:00:31,4.0
D3fOi-5w4intrUTWXzIQew,ajoqEHnCZTD8-8GqGLq9-Q,2018-07-19 22:14:10,4.0
wJgtf18VKKZq9A6ZQUybQw,dA7ORbBrCdxoMlvn3I6JDA,2013-12-16 18:24:13,3.0
gwIqbXEXijQNgdESVc07hg,snw9iNNLpFYZeHotW00uVA,2018-04-16 03:14:30,4.0
gqL5KBs2oS7qobnyd99iKg,OgJ0KxwJcJ9R5bUK0ixCbg,2013-10-28 21:47:49,4.0
zBi_JWB5uUdVuz3JLoAxGQ,5Lcit9Zt6TF9bmKoFMhF0g,2014-05-08 21:40:49,4.0
XPNiTbrKL7f0_6L0lrbZlg,r8Jr-7YfkhJL2nxk9lxUNg,2011-07-02 20:02:18,3.0
nixQjPlfVhMEhrNkmp5FDw,WmLTIN4qzZ8SjpPxsPH27Q,2013-05-20 02:03:20,5.0
7C4B2Skmh4X9f8xJDo9O4w,eDlgbI0Qg_mmI-Osvci0gw,2018-04-02 05:14:14,5.0
FTZyZbr1eF7s3Ss7uSLcXQ,aqwn3jdQLCWnb59gHK4nAw,2012-01-29 20:28:21,4.0
eZZyuJDouIg4p-GYB3PV_A,P7pxQFqr7yBKMMI2J51udw,2013-05-28 23:04:25,3.0
5XAXkk6WENi0OW_HSSXRWA,vx4YAA02Qz6khRD1fZ1MFA,2018-05-07 22:20:27,4.0
KeuwC8E1238SP6xyKpBM6w,fT6Uwl6abRQfiNgxre_qbg,2007-05-18 21:33:53,2.0
haSh72Q0MsQZUpWPeVgp0Q,uBBiD1XJk697Qcr84MIbKA,2015-06-17 04:16:00,4.0
lUPSEbFRd3jDOM5agGnjWQ,N0apJkxIem2E8irTBRKnHw,2015-07-06 15:27:43,5.0
Q4Qfu-3vYtL1LRm2X1b0Gg,ndQTAJzhhkrl1i5ToEGSZw,2009-05-03 17:14:44,1.0
vLixm38Zd-xgAvN1LQJfKQ,or4UVDjXEEjze3wNPjoAZA,2013-02-04 19:53:57,3.0
YfYas8wdkrrvbqXcBH9x9w,fQt9QVAZM9PM0wFDdROvWw,2012-07-10 21:16:30,5.0
cuCf5ydDSmXAgAeCf8ELtA,OVTY-NpcTA7iXbMQmusv3A,2013-01-26 23:37:56,5.0
UYcmGbelzRa0Q6JqzLoguw,vx4YAA02Qz6khRD1fZ1MFA,2014-12-25 05:59:29,2.0
zsJLk34mTDMyuVS_EaBLxw,bIzoX_6PNnpxPiwhJeUMfg,2017-09-20 03:17:55,4.0
Bsbumyr3Of8BauN2URK4bg,sH3UsolKjik01u0HlQ9_0Q,2010-08-30 13:52:33,5.0
rn2DB_YX0BvToYe50RNr_Q,eLFfWcdb7VkqNyTONksHiQ,2015-08-30 00:59:37,3.0
JA1iXUGIBKeCLE2Vvjis1w,iRwT2pBa87Y54q8nqfNAzw,2016-07-04 00:17:08,5.0
m35ODBrr76JYr20nxoMg_w,Ade8mPSOeEw2OodsN9DadA,2014-09-24 08:05:38,3.0
I-4KVZ9lqHhk8469X9FvhA,p0iEUamJVp_QpaheE-Nz_g,2019-01-11 01:11:05,5.0
pN6pzJR6mK7549M0azoaxg,5T0h9YCsXiDZyBsVIN9gcg,2014-12-02 04:01:07,3.0
d_TBs6J3twMy9GChqUEXkg,cs1qJvnWUg_f8g020z_3PQ,2013-08-05 03:32:52,4.0
Z0GA65zCMI4ska4iHRr8Bg,S-egzF2c7bRpCUNbZqV8dg,2019-08-08 19:08:52,5.0
kwIhn1_cnQeUaLN0CuWWHw,iI3jcwudiZYMVUeRPy-DwQ,2015-03-05 05:10:18,3.0
avmRUkWovTsaDqKiNKdivQ,PVTfzxu7of57zo1jZwEzkg,2008-05-21 06:49:05,4.0
xNKjIktegMyHVSXFznJTRg,AV6weBrZFFBfRGCbcRGO4g,2015-10-31 01:50:17,1.0
OLn8EvPsu4hNug8V5PF2jA,oj5k-I0YSbuc5tDInt2isQ,2010-06-17 23:07:58,3.0
Z128ihQea7BLPh2T9q9sKA,wyFV6UN--hH_ifbvdsjSkQ,2017-02-04 14:58:49,5.0
F0Oco8PiWbkM3INpbIh1Pw,042IHd5KjHiMuBtGtugO_g,2016-02-18 02:27:30,2.0
tEy1MNP7tHJlZgP7xqF4yA,-K82LBrI3H0FVuhTbNDpRA,2012-11-27 19:56:59,3.0
pwQ8E-hbDUJe3qtKt_IBBg,s5TJlFtdXcx_tXC4tlttlw,2012-03-19 22:57:06,5.0
0guV-tXB82pi2stV7a5g5Q,hYX0z2C6Th5XmcrKOP31fQ,2011-08-07 00:32:25,4.0
nixQjPlfVhMEhrNkmp5FDw,GTR39A2jwNIS_NV8q2r_JA,2012-09-30 15:06:23,2.0
LQG9wFTmscbAATp8QWj1hg,vcxvQyAggPqxcHwvJXvjGg,2012-04-20 01:17:10,5.0
eZeBuiVZWT7u3SktO7mv9w,ii8sAGBexBOJoYRFafF9XQ,2017-08-31 06:41:25,4.0
m1X96vPIYRja96l0O0G-3Q,B56AYe5GNuavMDtwFsXqzA,2013-11-18 19:30:39,4.0
iSC96O2NjQc3JExGUHQG0Q,cMAv53bpH7b32IYgQwCXLA,2018-04-04 05:02:33,4.0
wXZS42D0L8hoCiSh2Krc_A,0jtRI7hVMpQHpUVtUy4ITw,2014-02-16 19:29:56,3.0
gru76BjkRY6UQVcw_yAxiQ,QdvROupQvDDQIaHrTGNgKA,2008-07-30 05:06:17,4.0
gakhurT9xcjCdPCBY541Gg,UPIYuRaZvknINOd1w8kqRQ,2017-06-10 00:13:03,1.0
U4INQZOPSUaj8hMjLlZ3KA,rbcfYmJtqwIkk17IeOI5Kw,2016-04-05 18:58:20,5.0
xVfK4hxPqr57SRleHT1U5w,_hML_SleB40KkUrMHOZ_-Q,2016-08-14 21:32:36,5.0
V-BbqKqO8anwplGRx9Q5aQ,b_8jCti0vuouJ_fjZpdmZw,2017-07-31 11:37:53,3.0
ssY5madTrd_ZAiV8av9kug,cKgUCzMGuRgkbKXUsgeXUw,2018-12-22 06:06:21,3.0
CxDOIDnH8gp9KXzpBHJYXw,-7EwIdxcRC5McO35DVfeSQ,2016-10-15 05:26:17,4.0
NFodPTpbWK7dSymxaBiUXg,VGWEpMEkzQopS5lUNd06Sw,2017-09-23 03:14:26,4.0
MC0aQHT7mQ1WJknOD6u8pg,Kn8nZztS41bKfSOHedqX3g,2016-10-07 16:22:43,5.0
a48HhwcmjFLApZhiax41IA,OVTY-NpcTA7iXbMQmusv3A,2012-01-28 18:29:10,4.0
fwasfCCwbxLjxLNhYLuF3Q,0xyqLvtr0Zbr4G-gML-QmQ,2019-02-04 20:18:02,3.0
8HCEPF0IflyB690Q745fKg,O1TvPrgkK2bUo5O5aSZ7lw,2010-12-03 05:56:10,3.0
3hWJxx8-gMutgaKY2T7IKQ,7Xw_vv-ekUL2sTqipnKT0g,2016-12-30 20:29:02,2.0
quDu_Z0-i9TCYvdHRnULEw,WpI5MZC3XzlTpcUOKXzCbA,2018-03-22 20:21:42,3.0
ldqh2aWLTW6D2RHDCj_2TA,iIwKW2cBAxjElE8eUzjwqA,2014-02-10 03:12:11,3.0
YwaKGmRNnSa3R3N4Hf9jLw,OVTY-NpcTA7iXbMQmusv3A,2010-08-10 00:01:33,3.0
Dkb-TJFNSWl4PYR8wEcWcw,Qc0l8rZ3nvrcERitgxu8XA,2015-08-22 14:41:18,4.0
D3fOi-5w4intrUTWXzIQew,ixAh9crILnJ9tM8LhWFhkw,2016-02-29 03:17:36,5.0
v7FPnMzdbl6J7U_8H1BWZA,PQWE8a6Opjiuzt7DaX2R6Q,2018-12-31 00:23:12,5.0
7Oe6ikklTjVBbEFw9emLcA,TCoBE_BkDRrK0bWrh5VueQ,2014-04-02 15:06:56,5.0
HPtjvIrhzAUkKsiVkeT4MA,crstB-H5rOfbXhV8pX0e6g,2019-04-20 20:21:37,4.0
zBi_JWB5uUdVuz3JLoAxGQ,lKq4Qsz13FDcAVgp49uukQ,2014-08-11 18:59:30,3.0
zFYs8gSUYDvXkb6O7YkRkw,A8UtlAQem2hPDe-UfsvndQ,2019-07-18 18:45:19,4.0
Z0GA65zCMI4ska4iHRr8Bg,BuHbMNbCQzzYi-3Y5w1c4Q,2015-10-01 06:40:33,4.0
leY7FqJ3NKPzpM5awAQ2-Q,N7yuiiu8jhQ-Fl9Npflreg,2015-06-18 04:41:10,5.0
1O638BDK_fWuxgTVJwff-A,DkYS3arLOhA8si5uUEmHOw,2009-11-25 17:51:44,4.0
Ae4uXwFHp-5fGrt6OONaXw,Em0MDcxhSYZm7JVpR6WyJA,2011-01-13 16:36:59,3.0
-rr8yexI0JRT_pqyNgu6jg,BgthHqiXot2s4Sd_xcI6DQ,2017-06-10 20:10:30,3.0
eytpwJXgg5nWU6jrlQ6qAA,PgQZfKQwW6Q9fIvViD7Xrg,2013-08-26 00:43:59,5.0
gtwM4ijo65AN4DvXdgCu_w,NWioeR6MmKxgYD87EL56wg,2014-09-27 07:46:04,5.0
ZsUSGU1-L1ImomLZjXxxTg,RNi6tW22UMgHwWLAb0mYdA,2010-01-23 05:38:48,4.0
owbC7FP8SNAlwv6f9S5Stw,j5nPiTwWEFr-VsePew7Sjg,2014-03-19 05:04:47,4.0
u90s9wJ9pMK2FMpy5F8Wpg,YNDxeeRUARbd8GRnscJSvg,2014-09-16 05:01:59,5.0
B7AjB8W2BWJtXPjweJs9pw,k1c_bC3DK6mKg797vH1T8w,2010-11-03 06:17:53,5.0
HhVNG_1NOEyxfxudd6TSCg,OGRB__fguKfGpPdH7FvBDA,2008-01-18 16:51:37,5.0
cafRiSVWRXlxDEK2YNrJ6g,LNGBEEelQx4zbfWnlc66cw,2010-10-06 23:41:05,4.0
UINeEDzOcOgagPNvP40Daw,0LhYg3iOF9IU2Ut8IL84TQ,2017-01-30 00:48:18,2.0
sGIGOFKg_yTd76cDPs6pjA,gx2yPrOJSwF1ApJYdGBWIw,2017-09-10 23:39:06,5.0
eZZyuJDouIg4p-GYB3PV_A,Zmfq3DVhHdtVChhSxzoUHw,2013-09-03 04:44:51,4.0
Ao-6FYE29-I8WwPg67806A,j0aiaJkrU-5VgbCsdx-txg,2016-05-06 14:47:16,4.0
S0YQ47x5g8SfZe87KGvsJw,pBFewLcdLnf1XwPTE4jtyQ,2013-05-27 20:13:56,4.0
8UPTxp6SXvQe6JoEbEGcyA,zT45hBptOygpgCddHZRsjA,2012-08-29 19:00:02,5.0
wwdamcY73iJTyhl-3gGOJw,u-SJ5QUwrNquL9VnXwl8cg,2019-02-25 05:41:57,4.0
eM8loR2QzGuFlwE2bXJb2A,FQB3VXrWYM_m_XrzwRozAg,2019-09-03 01:34:55,5.0
KBh4r16e9Grc1HI9pG4wTg,Ro-_PAzq-Rdxl5JhM3WmoA,2018-12-12 00:02:39,4.0
nBssWrodnyH2iZ6hEI438w,Q-fXNh68OldNdotEVEJuhQ,2017-11-10 05:17:07,5.0
dIIKEfOgo0KqUfGQvGikPg,WBt2pa7k_K2LKW2OJuXG9Q,2009-12-12 06:10:09,5.0
tXhscxwFTd-ayLTdPx_2yA,duw-3Aj7gAKbQG-isS5UtQ,2013-05-06 20:59:12,3.0
8DEyKVyplnOcSKx39vatbg,VHZPbCbIPHEkKOotdCTiow,2013-10-24 00:08:22,5.0
v3YOx9T4jRSw8XP9Rd9H4g,PM0A7ZgbxvtbRCj931PbyQ,2012-08-14 04:16:17,3.0
rKkpHJkJ27xOwnhy_bMkvA,7kzQjGmeI0Z1q06q_aE1PQ,2013-12-04 06:19:30,4.0
C2C0GPKvzWWnP57Os9eQ0w,zRqi6L1u-YmmVAHjeUbGMQ,2015-06-23 03:48:59,4.0
pwQ8E-hbDUJe3qtKt_IBBg,Xs2iTWxbczvfEapAFH3cyw,2017-02-04 22:01:24,5.0
ju5QIg3E6QbcZhtG-gF6Qw,OKZkEXzJt0XIamHRRTX-8g,2016-10-24 23:03:05,3.0
rHgT6lBbZ2PaHt0UWfTMtw,XgsIf7s2zM-cC29WUD-NZQ,2012-07-25 03:51:35,2.0
Cfwvos6oFlDquGiI2Qy1gQ,z5J9U_HU4iVLwaCH6rdC2w,2016-08-10 23:21:02,3.0
Rzf35jKV8e8EJdssrae_AA,wyFV6UN--hH_ifbvdsjSkQ,2013-04-05 15:36:29,4.0
I-4KVZ9lqHhk8469X9FvhA,xJzJpTYC_1k_EE0AWTOPXw,2018-04-07 05:53:38,5.0
Y8adrWFzckrjuC11aAs9Og,EQ7PtG9GzraQ7kYi0j8geg,2016-06-02 18:55:23,3.0
VizhcyMWWPz3UDXEBeix4w,vtkJXE_Vdz27rWm6mfAw6Q,2009-12-08 19:43:46,2.0
Dl05etq6qzMf5NOskjb7Ag,w2yx8dfNXi3TcPZSdQOw3A,2019-01-22 20:29:50,4.0
wdeWt5VqTW26PAeQsVg73g,dc3uoAmNo5STqKV6mlD_aA,2016-07-04 22:53:43,4.0
RBZ_kMjowV0t6_nv2UKaDQ,RztX0zV7ObHZD08SDUhI0Q,2010-08-03 05:59:47,5.0
3NW_sfFhRFxxmo3x4P7Dig,AL5YzikrmxwcBzBNLGO7Jw,2010-03-16 02:32:31,5.0
Rzf35jKV8e8EJdssrae_AA,7mGZrCzGGjS95SdRtEaGcQ,2009-12-20 00:00:07,5.0
YMgZqBUAddmFErxLtCfK_w,XvOzizKafffkMuk-tIdNcQ,2017-01-18 05:06:25,3.0
xhhE0txKwQtRzgQVVdKkvg,pk3C3zEvBWl8Pfby1HjvUw,2017-04-30 13:54:56,4.0
ssY5madTrd_ZAiV8av9kug,D-2t7fHQu6hNLjjfRHSZaA,2018-11-17 05:47:00,4.0
CNaaizAUc2c4WIb1M3BBPw,jlYeXBYzQKhomXZmT0aA1g,2012-09-11 04:16:12,3.0
CNaaizAUc2c4WIb1M3BBPw,avkOIpslBUFZMQhELpl3JQ,2012-03-19 22:23:40,4.0
ju5QIg3E6QbcZhtG-gF6Qw,f1ZKauu7dCB6iplmKqplAQ,2016-07-13 04:40:55,4.0
ZhqGf9IFlKQU5rCdswQ_0A,Q9is4jcGh5FT_1sAKilu6g,2014-12-28 05:37:41,5.0
6GT6kAIyCT9MA7y1ZN_PUw,-U7tvCtaraTQ9b0zBhpBMA,2019-01-20 18:21:14,5.0
rHgT6lBbZ2PaHt0UWfTMtw,qpaX3qOHBSOAEDUcIs8SPQ,2012-06-16 07:04:43,4.0
ZQYNombDho1PYfnEWFZevw,PVTfzxu7of57zo1jZwEzkg,2009-04-03 17:34:14,5.0
_VMGbmIeK71rQGwOBWt_Kg,0EgYXYjt2XJL4hlsKnzrcw,2015-11-02 01:42:45,5.0
quDu_Z0-i9TCYvdHRnULEw,wuQDMDlqM17jQNo0lYQZ7g,2017-12-06 20:20:49,4.0
XEHZoTDWjw3w-gcQyYIe4g,Xg5qEQiB-7L6kGJ5F4K3bQ,2014-05-12 19:48:48,5.0
kmE8w5Y785eZmodsx0V6Ag,VsewHMsfj1Mgsl2i_hio7w,2008-08-24 19:49:48,3.0
djxnI8Ux8ZYQJhiOQkrRhA,uWECX6-Uq9n8v5ipk9R29A,2016-03-08 18:24:56,4.0
rtRVb54VIXOUI_5mT1rhgQ,5diHqpk_JSC4p8tIo4APow,2015-06-11 20:15:23,5.0
MC0aQHT7mQ1WJknOD6u8pg,dciKn2Otp8nAMi4AurPjsg,2017-08-24 06:08:31,5.0
yis0tDX83YnFLzUbKZ_KFg,QsJ6orXv_VB7xz-MpqHzSQ,2011-07-15 21:40:27,4.0
L8P5OWO1Jh4B2HLa1Fnbng,upB0RQl-l529IVwgOpwOQQ,2019-05-26 10:38:10,4.0
0911xXCgLexupPGkDJusLQ,gO_z_5FQVHLCiJjOsfE1fg,2019-08-03 05:08:55,5.0
jyz8-hAPGRjurBVp9DST9A,vUnmi0uI8p35RxYAEH4Nlw,2009-03-11 04:09:12,5.0
DWfos3PxcrkqAJoAZHEg3A,gwYt_q3Ob7aQJIefIBsZiQ,2011-06-30 04:08:02,4.0
8DX3pBJt96HqRxV8ACLdYA,8nP8ghEpT6WFcM6tfqAaGA,2011-02-23 23:34:38,3.0
s2o_JsABvrZVm_T03qrBUw,AL5YzikrmxwcBzBNLGO7Jw,2018-12-16 09:37:10,4.0
pxzs-Dy2hXTis-PuNCV37Q,kgw8nBO9ZMRhukfnJd6bxg,2015-03-28 16:19:17,2.0
fxrQSMhHlBv6eJVRdchG9Q,YzlgswAwmpkMQifS3-YQTw,2019-01-17 04:09:30,4.0
8DEyKVyplnOcSKx39vatbg,rMrymOj6RcBBddGuOjv_IQ,2011-09-08 00:48:27,3.0
s2o_JsABvrZVm_T03qrBUw,gHq85iAANw1eIOVzkzRrpg,2017-11-07 06:51:03,4.0
qewG3X2O4X6JKskxyyqFwQ,LJQCv30PCIpC3FnvHF5mXQ,2010-02-18 04:13:14,5.0
r2R9t9_0Je8wP-wh4-xM3w,VgrFPYtK6HGUEJVc4srpWw,2013-01-08 22:17:04,4.0
YVQFzWm0H72mLUh-8gzd5w,7kzQjGmeI0Z1q06q_aE1PQ,2015-01-26 03:04:53,3.0
